start_time,peak_time,end_time,peak_flux,goes_class,duration_sec,background,date,peak_datetime
780891223.326509,780891788.328089,780891790.328095,1.7341679267701693e-05,M,568.0,6.625254627579125e-06,2024-09-29,1994-09-30T02:23:08.328089+00:00
780917946.401461,780918310.402475,780918509.403031,6.593357284145895e-06,C,564.0,2.68512894763262e-06,2024-09-29,1994-09-30T09:45:10.402475+00:00
780945787.479023,780945969.47953,780946141.480003,2.547323219914688e-06,C,355.0,1.1796878141012712e-07,2024-09-30,1994-09-30T17:26:09.479530+00:00
780995118.616632,780995651.618132,780995652.618132,8.357717888429761e-06,C,535.0,3.74150636162085e-06,2024-09-30,1994-10-01T07:14:11.618132+00:00
781011956.663703,781012674.6657029,781012674.6657029,7.602959522046149e-05,M,719.0,9.554465577821247e-06,2024-09-30,1994-10-01T11:57:54.665703+00:00
781032139.7199199,781032313.7204039,781032455.720797,3.007877239724621e-06,C,317.0,1.1398321220212893e-07,2024-10-01,1994-10-01T17:25:13.720404+00:00
781066108.814395,781066329.8150129,781066401.815216,1.0551985724305268e-05,M,294.0,5.249439254839672e-06,2024-10-01,1994-10-02T02:52:09.815013+00:00
781076985.844968,781077232.845663,781077332.845945,8.200086995202582e-06,C,348.0,4.398059900267981e-06,2024-10-01,1994-10-02T05:53:52.845663+00:00
781089789.8808889,781090161.881931,781090161.881931,8.549593076168094e-06,C,373.0,5.101867827761453e-06,2024-10-01,1994-10-02T09:29:21.881931+00:00
781092460.888348,781093213.890455,781093664.891716,0.000708933686837554,X,1205.0,1.0210865184490103e-05,2024-10-01,1994-10-02T10:20:13.890455+00:00
781118478.960864,781118610.9612299,781118779.961699,5.692084869224345e-06,C,302.0,1.0677061368369323e-07,2024-10-02,1994-10-02T17:23:30.961230+00:00
781119153.962731,781119501.9636929,781119856.9646779,3.684844705276191e-05,M,704.0,5.325075562723214e-06,2024-10-02,1994-10-02T17:38:21.963693+00:00
781132723.00034,781132963.00101,781132989.001079,5.81120866627316e-06,C,267.0,4.050196366733871e-06,2024-10-02,1994-10-02T21:22:43.001010+00:00
781135850.0090339,781136067.009638,781136248.010144,7.545734661107417e-06,C,399.0,4.466247901291354e-06,2024-10-02,1994-10-02T22:14:27.009638+00:00
781146597.038996,781146699.0392799,781146911.039873,7.545096195826773e-06,C,315.0,5.478049843077315e-06,2024-10-02,1994-10-03T01:11:39.039280+00:00
781147603.041808,781148250.04362,781148250.04362,3.190545612596907e-05,M,648.0,6.173213932925137e-06,2024-10-02,1994-10-03T01:37:30.043620+00:00
781156937.067966,781157111.068457,781157226.0687749,1.4038724884812837e-06,C,290.0,4.2727620552796e-07,2024-10-02,1994-10-03T04:05:11.068457+00:00
781157560.069716,781158310.0718119,781158310.0718119,5.29673616256332e-06,C,750.0020959377289,1.7609576161703444e-06,2024-10-02,1994-10-03T04:25:10.071812+00:00
781162733.084227,781162904.084703,781163005.084993,7.665964403713588e-06,C,273.0,6.34810930932872e-06,2024-10-02,1994-10-03T05:41:44.084703+00:00
781171444.108658,781171988.110178,781171991.110189,1.3541073712985963e-05,M,548.0,5.9077547120978124e-06,2024-10-02,1994-10-03T08:13:08.110178+00:00
781173177.113511,781173630.1147729,781173630.1147729,2.6336625523981638e-05,M,454.0,1.52201610035263e-05,2024-10-02,1994-10-03T08:40:30.114773+00:00
781204811.20172,781204966.2021539,781205117.2025679,6.530304290208733e-06,C,307.0,1.0145914330905725e-07,2024-10-03,1994-10-03T17:22:46.202154+00:00
781209966.215992,781210109.2163839,781210218.216689,8.840571354085114e-06,C,253.0,6.8102008299320005e-06,2024-10-03,1994-10-03T18:48:29.216384+00:00
781229632.2706649,781229932.271508,781230332.272624,0.000912170740775764,X,701.0,1.2020946996926796e-05,2024-10-03,1994-10-04T00:18:52.271508+00:00
781258462.351575,781259195.353634,781259196.3536329,6.550143734784797e-05,M,735.0,1.2211808098072652e-05,2024-10-03,1994-10-04T08:26:35.353634+00:00
781291128.442709,781291280.443131,781291414.443504,1.1930916116398294e-05,M,287.0,1.141242051971858e-07,2024-10-04,1994-10-04T17:21:20.443131+00:00
781327931.545183,781328169.5458549,781328170.5458599,5.0498351811256725e-06,C,240.0,4.844681370741455e-06,2024-10-04,1994-10-05T03:36:09.545855+00:00
781347660.6006529,781347893.601309,781347900.601326,1.2073021025571506e-05,M,241.0,9.255566510546487e-06,2024-10-04,1994-10-05T09:04:53.601309+00:00
781359037.6324259,781359167.632789,781359306.633176,1.103485374187585e-05,M,270.0,7.637252565473318e-06,2024-10-05,1994-10-05T12:12:47.632789+00:00
781377460.6837829,781377621.6842309,781377749.684585,6.78515107210842e-06,C,290.0,1.0040844244940672e-07,2024-10-05,1994-10-05T17:20:21.684231+00:00
781388639.714775,781388868.71541,781388899.715497,1.4736956472916063e-05,M,261.0,1.0673758879420348e-05,2024-10-05,1994-10-05T20:27:48.715410+00:00
781421769.807447,781422036.808196,781422082.8083279,9.87520343187498e-06,C,314.0,6.640400442847749e-06,2024-10-05,1994-10-06T05:40:36.808196+00:00
781432584.83786,781432852.838601,781433012.839051,1.1604697647271678e-05,M,429.0,7.976930646691471e-06,2024-10-05,1994-10-06T08:40:52.838601+00:00
781442017.864233,781442454.8654519,781442774.866346,2.512860191927757e-05,M,758.0,8.16704414319247e-06,2024-10-05,1994-10-06T11:20:54.865452+00:00
781463776.924905,781463903.9252579,781464059.925691,4.496742803894449e-06,C,284.0,1.207628912425207e-07,2024-10-06,1994-10-06T17:18:23.925258+00:00
781505014.039933,781505152.040319,781505326.04081,1.1082417586294468e-05,M,313.0,6.631493306485936e-06,2024-10-06,1994-10-07T04:45:52.040319+00:00
781512997.062426,781513155.0628699,781513318.063332,1.4409647519642022e-05,M,322.0,5.725240498577477e-06,2024-10-06,1994-10-07T06:59:15.062870+00:00
781520311.082963,781520876.084551,781520876.084551,1.1973236723861191e-05,M,566.0,5.852759841218358e-06,2024-10-06,1994-10-07T09:07:56.084551+00:00
781550086.166076,781550255.166538,781550387.1669029,4.520926722761942e-06,C,302.0,1.0826383345374779e-07,2024-10-07,1994-10-07T17:17:35.166538+00:00
781599923.305391,781600408.306757,781600433.3068249,0.00021755049237981439,X,511.0,1.4129213013802655e-05,2024-10-07,1994-10-08T07:13:28.306757+00:00
781636386.407295,781636685.408129,781636691.408142,4.96855045639677e-06,C,306.0,1.0091081747987118e-07,2024-10-08,1994-10-08T17:18:05.408129+00:00
781649320.443203,781649458.443588,781649673.444193,1.2808390238205902e-05,M,354.0,7.175337941589532e-06,2024-10-08,1994-10-08T20:50:58.443588+00:00
781690837.559624,781691100.560364,781691100.560364,5.592823981714901e-06,C,264.0,4.024290774395922e-06,2024-10-08,1994-10-09T08:25:00.560364+00:00
781709540.611912,781710773.6153469,781710774.615348,0.00017489695164840668,X,1235.0,4.49545586889144e-06,2024-10-09,1994-10-09T13:52:53.615347+00:00
781722688.6486,781722859.6490749,781723007.649486,1.3271779607748613e-05,M,320.0,1.2312098363054247e-07,2024-10-09,1994-10-09T17:14:19.649075+00:00
781760657.7545409,781760858.7551049,781761129.755876,0.0001430192351108417,X,473.0,5.302308636601083e-06,2024-10-09,1994-10-10T03:47:38.755105+00:00
781776574.79941,781776849.800182,781776849.800182,7.628114417457255e-06,C,276.0,5.28531700183521e-06,2024-10-09,1994-10-10T08:14:09.800182+00:00
781787186.829127,781787528.830084,781787780.8307849,7.866203668527305e-05,M,595.0,8.660744242661167e-06,2024-10-09,1994-10-10T11:12:08.830084+00:00
781808963.8899089,781809123.890355,781809270.890762,4.62510888610268e-06,C,308.0,2.4045050395216094e-07,2024-10-10,1994-10-10T17:12:03.890355+00:00
781833170.957297,781833542.958341,781833546.958355,1.2907333257317077e-05,M,377.0,6.234891316125868e-06,2024-10-10,1994-10-10T23:59:02.958341+00:00
781851413.0085,781851657.009189,781851724.00938,1.095860807254212e-05,M,312.0,5.8029313549923245e-06,2024-10-10,1994-10-11T05:00:57.009189+00:00
781889224.114471,781889506.115255,781889508.115265,4.08502273785416e-06,C,285.0,2.834831775544444e-06,2024-10-11,1994-10-11T15:31:46.115255+00:00
781895224.131222,781895425.131784,781895546.1321189,2.3890224838396534e-06,C,323.0,1.0297965502559236e-07,2024-10-11,1994-10-11T17:10:25.131784+00:00
781913842.183034,781913976.1834099,781914175.1839659,3.9887745515443385e-06,C,334.0,2.5417318738618633e-06,2024-10-11,1994-10-11T22:19:36.183410+00:00
781934013.2395259,781934608.2412089,781934610.241213,1.5021257240732666e-05,M,598.0,3.0108067221590318e-06,2024-10-11,1994-10-12T04:03:28.241209+00:00
781959081.310068,781959433.311046,781959433.311046,6.726175342919305e-06,C,353.0,3.0109383715171134e-06,2024-10-11,1994-10-12T10:57:13.311046+00:00
781975717.3565179,781975874.356959,781975967.357219,5.513337782758754e-06,C,251.0,4.133857146371156e-06,2024-10-12,1994-10-12T15:31:14.356959+00:00
781981481.3726139,781981633.3730359,781981781.3734529,3.66140557161998e-06,C,301.0,1.1019236012543843e-07,2024-10-12,1994-10-12T17:07:13.373036+00:00
781990111.396614,781990372.3973399,781990386.3973819,4.616481874109013e-06,C,276.0,2.987945435961592e-06,2024-10-12,1994-10-12T19:32:52.397340+00:00
782067687.6139339,782067965.614702,782068046.6149299,2.6296108899259707e-06,C,360.0,1.0694310503822635e-07,2024-10-13,1994-10-13T17:06:05.614702+00:00
782074030.6315819,782074449.6327499,782074449.6327499,5.527535904548131e-06,C,420.0,2.764370037766639e-06,2024-10-13,1994-10-13T18:54:09.632750+00:00
782136574.806942,782137056.8082889,782137075.808339,3.4408072679070756e-05,M,502.0,2.2431081561080646e-06,2024-10-14,1994-10-14T12:17:36.808289+00:00
782153817.8551049,782154213.856213,782154217.8562189,1.4579896969735273e-06,C,401.0,1.0339319089780474e-07,2024-10-14,1994-10-14T17:03:33.856213+00:00
782161216.8757219,782161506.876527,782161549.876647,3.8001358007022645e-06,C,334.0,2.5813665160967503e-06,2024-10-14,1994-10-14T19:05:06.876527+00:00
782184467.940658,782185016.9421979,782185072.942354,1.834591785154771e-05,M,606.0,2.4328626295755384e-06,2024-10-14,1994-10-15T01:36:56.942198+00:00
782200676.986337,782200827.9867619,782200969.9871639,3.0386388516490115e-06,C,294.0,2.1023113276896765e-06,2024-10-14,1994-10-15T06:00:27.986762+00:00
782218126.035389,782218389.036125,782218389.036125,2.9703173822781537e-06,C,264.0,2.1291161829140037e-06,2024-10-14,1994-10-15T10:53:09.036125+00:00
782218921.037615,782219162.038288,782219386.038906,5.387122655520216e-06,C,466.0,3.479024144326104e-06,2024-10-14,1994-10-15T11:06:02.038288+00:00
782229983.068511,782230386.0696399,782230505.069973,1.9334913304192014e-05,M,523.0,2.5363394797750516e-06,2024-10-15,1994-10-15T14:13:06.069640+00:00
782239838.096045,782240229.0971379,782240270.097252,8.142250408127438e-06,C,433.0,2.9672946766368113e-07,2024-10-15,1994-10-15T16:57:09.097138+00:00
782247520.117502,782247714.118042,782247836.118379,5.663869160343893e-06,C,317.0,4.787309990206268e-06,2024-10-15,1994-10-15T19:01:54.118042+00:00
782253644.1345849,782253743.1348679,782253987.135544,3.987493528256891e-06,C,344.0,2.9771820209134603e-06,2024-10-15,1994-10-15T20:42:23.134868+00:00
782258527.1482309,782258768.148907,782258926.149346,1.3670717635250185e-05,M,400.0,2.643262178025907e-06,2024-10-15,1994-10-15T22:06:08.148907+00:00
782269260.178245,782269460.178803,782269504.1789249,4.044451088702772e-06,C,245.0,3.0199814773368416e-06,2024-10-15,1994-10-16T01:04:20.178803+00:00
782287639.230042,782288280.231843,782288280.231843,1.7783175280783325e-05,M,642.0,2.122221758327214e-06,2024-10-15,1994-10-16T06:18:00.231843+00:00
782289037.2339859,782289228.2345259,782289379.23495,2.1411466150311753e-05,M,343.0,1.1811524018412456e-05,2024-10-15,1994-10-16T06:33:48.234526+00:00
782305414.279997,782305624.280584,782305751.2809379,6.845629741292214e-06,C,338.0,2.6886261821346125e-06,2024-10-15,1994-10-16T11:07:04.280584+00:00
782320555.322294,782321037.3236389,782321171.324013,3.92227120755706e-05,M,617.0,3.238544195482973e-06,2024-10-16,1994-10-16T15:23:57.323639+00:00
782322107.32662,782322392.3274219,782322402.327448,3.752998236450367e-05,M,296.0,2.3239001166075468e-05,2024-10-16,1994-10-16T15:46:32.327422+00:00
782326863.339918,782327093.340567,782327111.340616,5.425019935501041e-06,C,249.0,3.969682893512072e-06,2024-10-16,1994-10-16T17:04:53.340567+00:00
782327357.341303,782327738.3423699,782327774.3424649,2.850590863090474e-05,M,418.0,7.032788744254503e-06,2024-10-16,1994-10-16T17:15:38.342370+00:00
782336308.366328,782336696.367411,782336833.367795,4.661059847421711e-06,C,526.0,1.9896249341400107e-06,2024-10-16,1994-10-16T19:44:56.367411+00:00
782356612.4231,782357209.4247719,782357239.424861,1.5606685337843373e-05,M,628.0,2.7362805212760577e-06,2024-10-16,1994-10-17T01:26:49.424772+00:00
782359718.4318149,782360106.432907,782360109.432915,6.183848199725617e-06,C,392.0,2.8686683890555287e-06,2024-10-16,1994-10-17T02:15:06.432907+00:00
782361122.4357619,782361412.436582,782361429.436628,1.3301611943461467e-05,M,308.0,8.411492672166787e-06,2024-10-16,1994-10-17T02:36:52.436582+00:00
782403414.554619,782403775.555627,782403887.555947,1.0498500159883406e-05,M,474.0,2.222415787400678e-06,2024-10-17,1994-10-17T14:22:55.555627+00:00
782413134.5817939,782413547.582938,782413923.5839939,2.4606728402432054e-05,M,790.0,2.145836788258748e-06,2024-10-17,1994-10-17T17:05:47.582938+00:00
782424298.6129999,782424507.6135889,782424570.6137669,4.036607606394682e-06,C,273.0,2.736241640377557e-06,2024-10-17,1994-10-17T20:08:27.613589+00:00
782471336.745219,782471549.745816,782471781.7464659,5.548113676923094e-06,C,446.0,2.07735615731508e-06,2024-10-17,1994-10-18T09:12:29.745816+00:00
782482539.776575,782482798.7772939,782483000.777862,3.950417976739118e-06,C,462.0,2.3953975869517308e-06,2024-10-18,1994-10-18T12:19:58.777294+00:00
782494025.808671,782494583.81023,782494602.81028,5.776153102488024e-06,C,578.0,2.046168447122909e-06,2024-10-18,1994-10-18T15:36:23.810230+00:00
782496534.815681,782496660.8160319,782496792.8164079,3.0526082355208928e-06,C,259.0,2.3580471406603465e-06,2024-10-18,1994-10-18T16:11:00.816032+00:00
782516637.8718879,782516817.872394,782516919.8726809,2.422407760604983e-06,C,283.0,1.681554522292572e-06,2024-10-18,1994-10-18T21:46:57.872394+00:00
782518322.8765999,782518793.8779219,782518794.8779169,5.981364665785804e-06,C,473.0,1.962602254934609e-06,2024-10-18,1994-10-18T22:19:53.877922+00:00
782526464.89938,782526601.8997619,782526869.900512,4.414108843775466e-06,C,406.0,1.6957149000518257e-06,2024-10-18,1994-10-19T00:30:01.899762+00:00
782537958.931675,782538234.932456,782538274.93257,2.8523156743176514e-06,C,317.0,1.7629354260861874e-06,2024-10-18,1994-10-19T03:43:54.932456+00:00
782544721.950817,782544984.951561,782545215.952214,1.1842851563415024e-05,M,495.0,1.8770966789816157e-06,2024-10-18,1994-10-19T05:36:24.951561+00:00
782551943.9712349,782552305.9722539,782552525.972878,4.9677808419801295e-05,M,583.0,1.9774663542193593e-06,2024-10-18,1994-10-19T07:38:25.972254+00:00
782565965.010587,782566114.011002,782566590.012334,4.8855941713554785e-05,M,626.0,2.8422621198842535e-06,2024-10-18,1994-10-19T11:28:34.011002+00:00
782592650.085199,782592956.0860579,782593286.086973,6.641696381848305e-05,M,637.0,3.5972457226307597e-06,2024-10-19,1994-10-19T18:55:56.086058+00:00
782620329.162679,782620473.1630839,782620697.1637139,1.778509067662526e-05,M,369.0,1.8119205833500018e-06,2024-10-19,1994-10-20T02:34:33.163084+00:00
782655733.2623819,782655886.26281,782655990.2630999,3.838449174509151e-06,C,258.0,2.9998475383763434e-06,2024-10-20,1994-10-20T12:24:46.262810+00:00
782870982.866019,782871081.866298,782871223.866694,5.25190580447088e-06,C,242.0,3.458322908045375e-06,2024-10-22,1994-10-23T00:11:21.866298+00:00
782888306.914832,782888436.915201,782888556.915545,4.278200322005432e-06,C,251.0,2.9412688036245527e-06,2024-10-22,1994-10-23T05:00:36.915201+00:00
782914335.9881439,782914603.988896,782914605.988899,3.5032715004490456e-06,C,271.0,2.550205408624606e-06,2024-10-23,1994-10-23T12:16:43.988896+00:00
782952262.0942229,782952414.0946449,782952518.094934,4.073752734257141e-06,C,257.0,3.3194005482073408e-06,2024-10-23,1994-10-23T22:46:54.094645+00:00
782954234.099741,782954436.100307,782954548.100618,4.67504833068233e-06,C,315.0,3.1316162676375825e-06,2024-10-23,1994-10-23T23:20:36.100307+00:00
782955833.104216,782956130.1050459,782956130.1050459,4.721979621535866e-06,C,298.0,3.3309493119304534e-06,2024-10-23,1994-10-23T23:48:50.105046+00:00
782989651.199641,782989850.200199,782989911.200372,5.468754352477845e-06,C,261.0,3.7433735542435898e-06,2024-10-23,1994-10-24T09:10:50.200199+00:00
783013023.265046,783013884.2674589,783013884.2674589,0.00028552146977744997,X,862.0,3.714165131896152e-06,2024-10-24,1994-10-24T15:51:24.267459+00:00
783037588.333771,783037804.334378,783037904.334654,1.2842290743719786e-05,M,317.0,7.844159881642554e-06,2024-10-24,1994-10-24T22:30:04.334378+00:00
783105369.5242989,783105520.524712,783105627.525012,3.6381979953148402e-06,C,259.0,2.246538770123152e-06,2024-10-25,1994-10-25T17:18:40.524712+00:00
783113425.546844,783113616.547378,783113808.547917,1.1753370017686393e-05,M,384.0,2.4478640625602566e-06,2024-10-25,1994-10-25T19:33:36.547378+00:00
783181020.73689,783181185.737351,783181261.7375679,4.598374744091416e-06,C,242.0,3.574573156583938e-06,2024-10-26,1994-10-26T14:19:45.737351+00:00
783194472.774526,783195585.777647,783195585.777647,9.00209997780621e-05,M,1114.0,5.771280484623276e-06,2024-10-26,1994-10-26T18:19:45.777647+00:00
783223816.856743,783224059.857428,783224062.857435,1.623873322387226e-05,M,247.0,1.2348061318334658e-05,2024-10-26,1994-10-27T02:14:19.857428+00:00
783254016.9421129,783254305.94292,783254305.94292,9.81933408183977e-06,C,290.0,5.971140581095824e-06,2024-10-26,1994-10-27T10:38:25.942920+00:00
783271285.990435,783271435.990853,783271556.9911909,8.392561539949384e-06,C,272.0,5.326293830876239e-06,2024-10-27,1994-10-27T15:23:55.990853+00:00
783304692.083985,783304945.084697,783305014.0848869,7.97457050794037e-06,C,323.0,3.991939593106508e-06,2024-10-27,1994-10-28T00:42:25.084697+00:00
783342683.191262,783343477.1934869,783343514.1935929,2.882907574530691e-05,M,832.0,3.724247335412656e-06,2024-10-27,1994-10-28T11:24:37.193487+00:00
783360405.240855,783360534.2412109,783360671.2415969,1.3739145288127474e-05,M,267.0,9.115964530792553e-06,2024-10-28,1994-10-28T16:08:54.241211+00:00
783369971.267646,783370459.269014,783370461.269017,6.164803380670492e-06,C,491.0,3.4696265629463596e-06,2024-10-28,1994-10-28T18:54:19.269014+00:00
783378505.2915529,783378810.2924039,783378810.2924039,7.216960057121469e-06,C,306.0,4.564846676657908e-06,2024-10-28,1994-10-28T21:13:30.292404+00:00
783404311.364139,783404558.364838,783404558.364838,1.3643135389429517e-05,M,248.0,1.0075410500576254e-05,2024-10-28,1994-10-29T04:22:38.364838+00:00
783404620.365014,783404926.365884,783404991.366071,4.266091491444968e-05,M,372.0,1.5465615433640778e-05,2024-10-28,1994-10-29T04:28:46.365884+00:00
783425104.422993,783425275.423474,783425368.4237349,7.757437742839102e-06,C,265.0,5.0404187277308665e-06,2024-10-28,1994-10-29T10:07:55.423474+00:00
783491302.6087619,783491579.6095569,783491582.6095649,1.1942137462028768e-05,M,281.0,8.19949036667822e-06,2024-10-29,1994-10-30T04:32:59.609557+00:00
